resblock_id,resblock_name,district_name,jiedao
id5011000015209,虹桥世家花园公寓,长宁区,周家桥街道
id5011000015210,桥苑公寓,黄浦区,老西门街道
id5011000015211,同德公寓,普陀区,长寿路街道
id5011000015212,宗鑫公寓,普陀区,长寿路街道
id5011000015213,长寿大厦,普陀区,长寿路街道
id5011000015214,绿洲城市花园,普陀区,长寿路街道
id5011000015214,绿洲城市花园,徐汇区,长寿路街道
id5011000015215,颐德名苑,长宁区,新华路街道
id5011000015216,真源小区,普陀区,长征镇
id5011000015218,东方明珠花园,青浦区,徐泾镇
id5011000015219,顺达公寓,普陀区,长风新村街道
id5011000015221,联鑫虹桥苑,长宁区,虹桥街道
id5011000015222,锦福公寓,静安区,天目西路街道
id5011000015223,富源小区,普陀区,长寿路街道
id5011000015223,长寿路646号,普陀区,长寿路街道
id5011000015226,铭源大楼,徐汇区,漕河泾街道
id5011000015228,新长小区,普陀区,甘泉路街道
id5011000015229,漕溪一村,徐汇区,漕河泾街道
id5011000015230,林肯公寓,徐汇区,湖南路街道
id5011000015233,海怡花园浦东,浦东新区,陆家嘴街道
id5011000015234,颐峰苑,徐汇区,徐家汇街道
id5011000015236,兴国鸣园,长宁区,新华路街道
id5011000015237,煤科公寓,徐汇区,枫林路街道
id5011000015238,平阳新村四街坊,闵行区,古美街道
id5011000015240,崂山五村,浦东新区,陆家嘴街道
id5011000015241,仙霞大郡,长宁区,新泾镇
id5011000015242,碧瑶行政公寓,长宁区,华阳路街道
id5011000015244,安顺小区,长宁区,虹桥街道
id5011000015245,逸兴家园,宝山区,淞南镇
id5011000015246,合建大楼,静安区,共和新路街道
id5011000015247,复光苑,杨浦区,五角场街道
id5011000015248,平成阁公寓,徐汇区,田林街道
id5011000015249,华山夏都苑,长宁区,新华路街道
id5011000015250,荣华西道19弄,长宁区,虹桥街道
id5011000015250,金狮公寓,长宁区,虹桥街道
id5011000015251,漕溪二村,徐汇区,漕河泾街道
id5011000015253,健乐小区,黄浦区,淮海中路街道
id5011000015254,平安大楼,静安区,南京西路街道
id5011000015256,宏南投资大厦,浦东新区,沪东新村街道
id5011000015257,仁德坊,黄浦区,五里桥街道
id5011000015258,紫谷公寓,徐汇区,天平路街道
id5011000015259,清宁小区,长宁区,周家桥街道
id5011000015260,东航明珠公寓,闵行区,虹桥街道
id5011000015262,绿邑新苑,徐汇区,龙华街道
id5011000015263,海天公寓,徐汇区,徐家汇街道
id5011000015264,鹏欣家园,浦东新区,南码头路街道
id5011000015265,盛源家豪城,静安区,共和新路街道
id5011000015267,长宁锦城公寓,长宁区,虹桥街道
id5011000015267,锦城公寓,长宁区,虹桥街道
id5011000015267,锦城公寓长宁,长宁区,虹桥街道
id5011000015268,晶钻博华公寓,虹口区,四川北路街道
id5011000015269,江华机电大楼,长宁区,新华路街道
id5011000015270,世家小区,徐汇区,天平路街道
id5011000015271,博一小区,浦东新区,沪东新村街道
id5011000015272,丽园新村,黄浦区,五里桥街道
id5011000015273,汝南街118号,黄浦区,五里桥街道
id5011000015275,泰欣嘉园,普陀区,长寿路街道
id5011000015277,梅川馨苑,普陀区,长征镇
id5011000015278,馨康苑,宝山区,庙行镇
id5011000015280,宁康小区,长宁区,周家桥街道
id5011000015281,万科白马花园北区别墅,松江区,新桥镇
id5011000015282,东方冠郡,浦东新区,新场镇
id5011000015283,黄山始信苑,浦东新区,金杨新村街道
id5011000015284,康兴公寓,徐汇区,湖南路街道
id5011000015285,国中酒店公寓,杨浦区,四平路街道
id5011000015285,国中公寓,杨浦区,四平路街道
id5011000015286,韶嘉公寓,虹口区,江湾镇街道
id5011000015288,玉龙大厦,虹口区,欧阳路街道
id5011000015289,梅园五街坊,浦东新区,陆家嘴街道
id5011000015290,欣武大厦,静安区,大宁路街道
id5011000015291,精文公寓,徐汇区,枫林路街道
id5011000015293,泰府名邸,静安区,江宁路街道
id5011000015294,绿园一村,长宁区,新泾镇
id5011000015295,金汇广场,浦东新区,惠南镇
id5011000015296,住友名人花园,浦东新区,金杨新村街道
id5011000015300,潘阳小区,杨浦区,殷行街道
id5011000015302,大众汽车公寓,黄浦区,五里桥街道
id5011000015304,闸北场中公寓,静安区,彭浦新村街道
id5011000015305,御泓苑,松江区,九亭镇
id5011000015306,华秀小区,长宁区,华阳路街道
id5011000015307,福安大厦长宁,长宁区,华阳路街道
id5011000015308,宝通公寓,静安区,宝山路街道
id5011000015309,申能国际大厦,黄浦区,淮海中路街道
id5011000015309,申能国际大厦,浦东新区,淮海中路街道
id5011000015310,蒙西小区,黄浦区,打浦桥街道
id5011000015312,银鑫大楼,长宁区,华阳路街道
id5011000015313,南天大厦,长宁区,华阳路街道
id5011000015315,福泰公寓,静安区,共和新路街道
id5011000015316,汇成四村,徐汇区,长桥街道
id5011000015317,复兴西路34号,徐汇区,湖南路街道
id5011000015318,仁达公寓,长宁区,新华路街道
id5011000015319,大运盛城,杨浦区,控江路街道
id5011000015320,鹏欣公寓,徐汇区,徐家汇街道
id5011000015321,景福苑,徐汇区,天平路街道
id5011000015324,宏润花园,徐汇区,漕河泾街道
id5011000015326,金祥苑,徐汇区,田林街道
id5011000015327,东园四村,浦东新区,陆家嘴街道
id5011000015329,阳光欧洲城别墅,浦东新区,金桥镇
id5011000015331,天钥花苑,徐汇区,徐家汇街道
id5011000015333,襄乐大厦,静安区,南京西路街道
id5011000015334,阳光里黄浦,黄浦区,小东门街道
id5011000015335,浅水湾花园,松江区,新桥镇
id5011000015336,联建新村长宁,长宁区,天山路街道
id5011000015337,皇都花园一期公寓,闵行区,七宝镇
id5011000015337,皇都花园公寓,闵行区,七宝镇
id5011000015337,皇都花园,闵行区,七宝镇
id5011000015338,虹桥高登花园,长宁区,程家桥街道
id5011000015339,锦绣华庭,浦东新区,花木街道
id5011000015341,虹桥汇秀苑,闵行区,虹桥镇
id5011000015342,莲浦花苑,闵行区,莘庄镇
id5011000015343,联业大厦,徐汇区,天平路街道
id5011000015344,银鹿大厦,杨浦区,大桥街道
id5011000015347,鸿丰香缇花园,长宁区,新华路街道
id5011000015348,重庆大楼,黄浦区,南京东路街道
id5011000015349,静安长华公寓,静安区,曹家渡街道
id5011000015350,和福花苑,静安区,共和新路街道
id5011000015351,凯旋公寓,长宁区,新华路街道
id5011000015352,石泉五村,普陀区,石泉路街道
id5011000015354,花园坊,黄浦区,瑞金二路街道
id5011000015355,望族城,徐汇区,漕河泾街道
id5011000015356,申峰大厦,徐汇区,徐家汇街道
id5011000015357,华尔登广场,徐汇区,湖南路街道
id5011000015359,大闻公寓,徐汇区,斜土路街道
id5011000015360,复兴公寓,徐汇区,湖南路街道
id5011000015362,康绥公寓,黄浦区,瑞金二路街道
id5011000015363,中福城,黄浦区,南京东路街道
id5011000015364,瀚杨苑,杨浦区,平凉路街道
id5011000015365,文华苑宝山,宝山区,大场镇
id5011000015366,云阳花苑,长宁区,新华路街道
id5011000015367,长发花园,长宁区,新华路街道
id5011000015368,交大公寓,徐汇区,徐家汇街道
id5011000015370,东泉小区,徐汇区,漕河泾街道
id5011000015371,上海花城,长宁区,周家桥街道
id5011000015372,爱文坊,静安区,江宁路街道
id5011000015373,星海大厦,普陀区,长寿路街道
id5011000015375,武定坊,静安区,江宁路街道
id5011000015376,丹江新苑,杨浦区,平凉路街道
id5011000015378,古银杏苑,浦东新区,东明路街道
id5011000015379,海丽花园,黄浦区,打浦桥街道
id5011000015380,碧云花园,浦东新区,金桥镇
id5011000015381,华光花园,闵行区,虹桥镇
id5011000015382,静安新城一区,闵行区,七宝镇
id5011000015383,檀香花苑公寓,松江区,方松街道
id5011000015384,长新大楼,黄浦区,南京东路街道
id5011000015385,丽晶大厦,长宁区,虹桥街道
id5011000015387,成亿花园,静安区,彭浦镇
id5011000015388,大华一村,宝山区,大场镇
id5011000015389,花苑村梅花园,徐汇区,康健新村街道
id5011000015390,新荣大楼,,陆家嘴街道
id5011000015391,大千美墅,闵行区,七宝镇
id5011000015392,红庄小区,长宁区,新华路街道
id5011000015393,安西小区,静安区,长寿路街道
id5011000015394,梅陇一村,闵行区,梅陇镇
id5011000015395,春华苑,徐汇区,凌云路街道
id5011000015396,锦延大楼,静安区,南京西路街道
id5011000015397,王家沙花苑,静安区,石门二路街道
id5011000015398,奥森公寓,闵行区,虹桥镇
id5011000015399,申田大楼,静安区,静安寺街道
id5011000015400,九安广场,静安区,南京西路街道
id5011000015401,新理想家园,静安区,共和新路街道
id5011000015402,协和公寓,徐汇区,斜土路街道
id5011000015403,东苑世纪名门,闵行区,莘庄镇
id5011000015405,普陀二村,普陀区,长风新村街道
id5011000015408,芳秀公寓,长宁区,仙霞新村街道
id5011000015409,海德名园公寓,松江区,方松街道
id5011000015410,科汇景苑,徐汇区,漕河泾街道
id5011000015411,龙居苑,浦东新区,金杨新村街道
id5011000015412,五金新邨,黄浦区,瑞金二路街道
id5011000015414,王子晶品,长宁区,江苏路街道
id5011000015415,明杨豪苑,虹口区,欧阳路街道
id5011000015416,东兴苑,浦东新区,高桥镇
id5011000015417,大唐盛世花园一期,浦东新区,花木街道
id5011000015418,黄浦丽园,黄浦区,半淞园路街道
id5011000015419,紫薇景苑,浦东新区,张江镇
id5011000015420,爱法花园一期,浦东新区,曹路镇
id5011000015423,申江豪城,浦东新区,三林镇
id5011000015425,梅园三街坊,浦东新区,陆家嘴街道
id5011000015426,汇成三村,徐汇区,长桥街道
id5011000015428,富丽大厦,普陀区,长寿路街道
id5011000015432,永兆豪庭,徐汇区,虹桥镇
id5011000015432,荣信虹桥世嘉,徐汇区,虹桥镇
id5011000015432,荣信虹桥世嘉,闵行区,虹桥镇
id5011000015433,武宁四村,普陀区,长寿路街道
id5011000015439,开发浦东,浦东新区,潍坊新村街道
id5011000015443,天伦家园,虹口区,四川北路街道
id5011000015444,东珂花苑,浦东新区,洋泾街道
id5011000015447,凌高小区,浦东新区,洋泾街道
id5011000015449,东安三村,徐汇区,枫林路街道
id5011000015450,古美小区,闵行区,虹梅路街道
id5011000015451,虹口现代公寓,虹口区,嘉兴路街道
id5011000015452,秀苑小区,虹口区,凉城新村街道
id5011000015453,祥康里,黄浦区,南京东路街道
id5011000015454,卓悦居,静安区,天目西路街道
id5011000015455,宝石公寓,长宁区,虹桥街道
id5011000015456,钧茂公寓,虹口区,广中路街道
id5011000015457,巨洋豪园,浦东新区,洋泾街道
id5011000015458,安达家园,普陀区,桃浦镇
id5011000015459,普陀四村,普陀区,长风新村街道
id5011000015460,鑫隆花园,徐汇区,长桥街道
id5011000015461,瑞奇公寓,长宁区,虹桥街道
id5011000015462,四季绿城,宝山区,高境镇
id5011000015463,汇贤雅居,徐汇区,徐家汇街道
id5011000015464,福山小区,浦东新区,陆家嘴街道
id5011000015467,济南路8号,黄浦区,淮海中路街道
id5011000015469,假日苑,长宁区,新华路街道
id5011000015470,凯歌公寓,徐汇区,徐家汇街道
id5011000015474,田林十四村,徐汇区,田林街道
id5011000015475,美丽园商厦,静安区,江宁路街道
id5011000015476,百乐门小区,静安区,静安寺街道
id5011000015477,银厦花园,闵行区,莘庄镇
id5011000015478,华能公寓,虹口区,欧阳路街道
id5011000015479,丽南公寓,黄浦区,半淞园路街道
id5011000015480,嘉杰国际广场公寓,虹口区,四川北路街道
id5011000015481,金露苑,浦东新区,洋泾街道
id5011000015482,田林九村,徐汇区,田林街道
id5011000015483,百龙小区,徐汇区,长桥街道
id5011000015484,欧阳大厦,虹口区,欧阳路街道
id5011000015485,双晖小区,徐汇区,斜土路街道
id5011000015489,怡祥居,崇明区,城桥镇
id5011000015490,南虹公寓,徐汇区,徐家汇街道
id5011000015492,虹一小区,长宁区,虹桥街道
id5011000015493,古城公寓,长宁区,虹桥街道
id5011000015494,新泾八村,长宁区,北新泾街道
id5011000015495,鼎盛公寓,杨浦区,四平路街道
id5011000015496,锦秋花园别墅,宝山区,大场镇
id5011000015498,中华园别墅别墅,长宁区,程家桥街道
id5011000015498,皇朝别墅公寓,长宁区,程家桥街道
id5011000015498,皇朝别墅,长宁区,程家桥街道
id5011000015499,红旗教师公寓,徐汇区,枫林路街道
id5011000015501,东方丽都,宝山区,杨行镇
id5011000015502,泰德苑,徐汇区,徐家汇街道
id5011000015503,康宁坊,徐汇区,康健新村街道
id5011000015504,太阳都市花园一期,黄浦区,豫园街道
id5011000015505,徐汇公寓,徐汇区,漕河泾街道
id5011000015506,松云水苑公寓,松江区,方松街道
id5011000015507,桃浦十村银杏路120弄,普陀区,桃浦镇
id5011000015507,紫腾苑小区,普陀区,桃浦镇
id5011000015507,桃浦十村,普陀区,桃浦镇
id5011000015508,培文公寓,黄浦区,瑞金二路街道
id5011000015509,衡安大楼,徐汇区,天平路街道
id5011000015510,东方康洛,徐汇区,虹梅路街道
id5011000015511,云福大厦,徐汇区,天平路街道
id5011000015512,滨江小区,徐汇区,龙华街道
id5011000015513,古柏小区,静安区,静安寺街道
id5011000015515,虹景家苑,长宁区,仙霞新村街道
id5011000015517,碧瑶别墅,奉贤区,南桥镇
id5011000015518,菱翔苑,浦东新区,周浦镇
id5011000015519,银杏家园,黄浦区,打浦桥街道
id5011000015520,思南公寓,黄浦区,打浦桥街道
id5011000015521,华电公寓,黄浦区,打浦桥街道
id5011000015523,澳丽花园,浦东新区,塘桥街道
id5011000015524,福源汇居,徐汇区,徐家汇街道
id5011000015525,桃源兴城苑,黄浦区,打浦桥街道
id5011000015526,采芝村,长宁区,江苏路街道
id5011000015527,金苑,徐汇区,湖南路街道
id5011000015528,郁金香花苑,黄浦区,五里桥街道
id5011000015529,海逸公寓,长宁区,新泾镇
id5011000015530,海螺花园,徐汇区,徐家汇街道
id5011000015531,源梦苑,闵行区,梅陇镇
id5011000015532,阳光苑,浦东新区,曹路镇
id5011000015533,新宁小区,长宁区,北新泾街道
id5011000015534,伊泰利大厦,徐汇区,天平路街道
id5011000015535,北方佳苑,静安区,芷江西路街道
id5011000015536,好世凤凰城,闵行区,颛桥镇
id5011000015537,同方锦城,浦东新区,沪东新村街道
id5011000015537,同方锦城C区,浦东新区,沪东新村街道
id5011000015539,森安苑,闵行区,梅陇镇
id5011000015540,威尼斯花园,青浦区,金泽镇
id5011000015541,东波苑二街坊,浦东新区,沪东新村街道
id5011000015542,崇文园,静安区,大宁路街道
